shunt_voltage,bus_voltage_V,current_mA,power_mW,State,Attack
662,5.173,705,4100,charging,none
433,5.201,435,2260,idle,none
440,5.201,467,2300,idle,none
435,5.201,435,2260,idle,none
758,5.181,663,3500,idle,none
545,5.193,540,2580,charging,none
545,5.189,654,3740,charging,none
435,5.201,451,2360,idle,none
492,5.189,674,3380,charging,none
504,5.197,506,2620,idle,none
435,5.201,435,2220,idle,none
537,5.197,581,3020,charging,none
437,5.201,439,2260,idle,none
658,5.185,695,3580,charging,none
434,5.201,461,2220,idle,none
541,5.193,520,3080,charging,none
502,5.189,593,3500,charging,none
438,5.201,462,2400,idle,none
441,5.201,447,2420,idle,none
512,5.189,610,3800,charging,none
511,5.197,562,2780,idle,none
488,5.193,606,3180,charging,none
616,5.189,588,2880,idle,none
433,5.201,434,2260,idle,none
464,5.201,437,2260,idle,none
441,5.205,468,2420,idle,none
620,5.185,531,2760,charging,none
539,5.197,618,2860,charging,none
534,5.201,506,2580,idle,none
543,5.189,537,2780,charging,none
538,5.197,561,2980,idle,none
603,5.189,929,4820,charging,none
435,5.201,435,2260,idle,none
644,5.185,526,2720,charging,none
723,5.193,489,2560,charging,none
539,5.197,591,3300,charging,none
440,5.201,434,2260,idle,none
679,5.197,504,2620,charging,none
539,5.197,618,3220,charging,none
513,5.197,517,2680,idle,none
529,5.193,654,3280,charging,none
434,5.205,430,2260,idle,none
433,5.201,434,2260,idle,none
733,5.173,645,3600,charging,none
431,5.201,434,2260,idle,none
536,5.197,512,2980,charging,none
592,5.193,651,3440,charging,none
511,5.197,514,2660,idle,none
540,5.193,492,2940,charging,none
541,5.193,525,2780,charging,none
537,5.197,592,3580,charging,none
652,5.189,567,2820,charging,none
540,5.193,660,3240,charging,none
533,5.201,434,2260,idle,none
535,5.197,653,2920,charging,none
434,5.205,432,2300,idle,none
431,5.201,434,2260,idle,none
523,5.197,583,3040,charging,none
525,5.201,602,3080,charging,none
506,5.197,481,2420,idle,none
533,5.197,572,3040,charging,none
642,5.189,743,3840,charging,none
516,5.197,514,2680,idle,none
449,5.201,447,2320,idle,none
759,5.177,687,3300,charging,none
874,5.193,504,2880,charging,none
585,5.189,645,3600,charging,none
560,5.197,546,2980,charging,none
504,5.189,583,3340,charging,none
923,5.185,674,3400,charging,none
696,5.185,648,3140,idle,none
461,5.205,437,2260,idle,none
600,5.189,690,3600,charging,none
534,5.189,648,3380,charging,none
463,5.201,435,2300,idle,none
429,5.201,432,2260,idle,none
512,5.197,514,2680,idle,none
433,5.201,437,2620,idle,none
435,5.201,430,2400,idle,none
430,5.201,436,2300,idle,none
538,5.197,516,2760,charging,none
556,5.189,538,2880,charging,none
506,5.197,530,2760,idle,none
509,5.193,616,2860,charging,none
439,5.201,460,2260,idle,none
534,5.193,604,3020,charging,none
439,5.201,438,2260,idle,none
550,5.193,507,2620,charging,none
558,5.197,629,3080,charging,none
436,5.201,440,2300,idle,none
538,5.193,552,3240,charging,none
548,5.193,915,4760,charging,none
506,5.197,506,2560,idle,none
433,5.201,460,2400,idle,none
505,5.201,507,2780,idle,none
435,5.201,441,2260,idle,none
432,5.201,431,2220,idle,none
424,5.201,456,2200,idle,none
433,5.201,432,2260,idle,none
596,5.173,736,3900,charging,none
503,5.201,514,2780,idle,none
449,5.201,441,2260,idle,none
540,5.197,618,3600,charging,none
514,5.197,514,2660,idle,none
639,5.197,518,3080,charging,none
435,5.201,448,2320,idle,none
541,5.189,609,3500,charging,none
634,5.193,651,3400,charging,none
667,5.185,537,2780,charging,none
536,5.185,590,3340,charging,none
522,5.193,522,2720,idle,none
508,5.197,534,2620,idle,none
446,5.201,429,2300,idle,none
750,5.181,650,3380,charging,none
433,5.205,433,2260,idle,none
437,5.201,460,2220,idle,none
544,5.197,525,2980,charging,none
579,5.193,653,3700,charging,none
572,5.193,577,3020,idle,none
533,5.201,504,2820,idle,none
438,5.201,459,2260,idle,none
441,5.201,465,2300,idle,none
573,5.193,503,3120,charging,none
509,5.201,501,2620,idle,none
438,5.201,438,2300,idle,none
690,5.193,540,2780,charging,none
536,5.201,668,2920,charging,none
531,5.197,511,2660,idle,none
553,5.181,552,2820,charging,none
508,5.197,510,2660,idle,none
578,5.193,542,2780,charging,none
443,5.201,562,2920,idle,none
422,5.205,435,2220,idle,none
574,5.189,542,2980,charging,none
663,5.185,536,2940,charging,none
550,5.189,710,3680,charging,none
641,5.177,544,2820,charging,none
882,5.193,534,2780,charging,none
730,5.185,511,2660,charging,none
649,5.197,523,3020,charging,none
502,5.197,665,4040,charging,none
540,5.197,655,3040,charging,none
538,5.197,535,2580,charging,none
554,5.189,747,3700,charging,none
433,5.201,430,2260,idle,none
431,5.201,434,2300,idle,none
522,5.201,509,2660,idle,none
492,5.189,603,4840,charging,none
466,5.201,440,2220,idle,none
587,5.189,578,3020,idle,none
511,5.197,503,2620,idle,none
543,5.193,470,2720,idle,none
609,5.177,539,2780,charging,none
654,5.197,537,2880,charging,none
653,5.189,540,2780,charging,none
587,5.181,541,3140,charging,none
507,5.197,506,2660,idle,none
496,5.197,543,4160,charging,none
509,5.185,562,3140,charging,none
638,5.189,624,4520,charging,none
536,5.193,544,2720,charging,none
510,5.197,527,2760,idle,none
512,5.193,540,2680,idle,none
541,5.197,501,2580,charging,none
588,5.181,539,2780,charging,none
512,5.197,539,3120,charging,none
439,5.205,449,2260,idle,none
433,5.201,434,2260,idle,none
586,5.193,538,2780,charging,none
595,5.193,640,3700,charging,none
514,5.197,513,2660,idle,none
507,5.189,589,4660,charging,none
436,5.201,439,2300,idle,none
436,5.201,438,2260,idle,none
443,5.201,460,2260,idle,none
667,5.193,749,3380,charging,none
427,5.201,436,2200,idle,none
650,5.181,539,2820,charging,none
575,5.185,543,2720,charging,none
601,5.181,514,2660,charging,none
501,5.197,475,2460,idle,none
692,5.173,529,2720,charging,none
422,5.201,434,2220,idle,none
505,5.197,508,2620,idle,none
657,5.185,543,2820,charging,none
433,5.201,434,2260,idle,none
781,5.185,628,3040,charging,none
506,5.197,506,2620,idle,none
514,5.189,781,3540,charging,none
512,5.197,574,2860,idle,none
515,5.197,508,2660,idle,none
539,5.197,511,3040,charging,none
773,5.197,516,3120,charging,none
658,5.185,844,4840,charging,none
521,5.197,583,3600,charging,none
504,5.197,500,2720,idle,none
449,5.201,450,2320,idle,none
531,5.189,653,3380,charging,none
539,5.197,606,2860,charging,none
845,5.185,643,3380,charging,none
433,5.201,435,2260,idle,none
434,5.201,508,2300,idle,none
434,5.205,432,2260,idle,none
555,5.189,796,2920,charging,none
522,5.185,623,3640,charging,none
434,5.201,433,2400,idle,none
434,5.201,450,2260,idle,none
583,5.177,527,2720,charging,none
720,5.193,503,2580,charging,none
669,5.181,541,2820,charging,none
433,5.201,449,2300,idle,none
435,5.201,434,2260,idle,none
692,5.193,537,2760,charging,none
442,5.201,441,2300,idle,none
685,5.181,726,3760,charging,none
433,5.201,521,3340,idle,none
508,5.197,511,2680,idle,none
540,5.197,563,3380,charging,none
533,5.189,592,3240,charging,none
539,5.197,631,2820,charging,none
423,5.201,439,2220,idle,none
434,5.201,434,2260,idle,none
698,5.193,710,3680,charging,none
663,5.193,605,3140,idle,none
467,5.201,436,2300,idle,none
546,5.193,603,3140,charging,none
434,5.205,434,2200,idle,none
505,5.197,506,2620,idle,none
502,5.205,435,2260,idle,none
602,5.189,540,2780,charging,none
430,5.205,453,2300,idle,none
497,5.189,619,3380,charging,none
539,5.197,565,3080,charging,none
499,5.197,533,2760,idle,none
435,5.201,451,2260,idle,none
825,5.185,657,3400,charging,none
443,5.205,438,2300,idle,none
638,5.181,521,2720,charging,none
538,5.197,612,3040,charging,none
432,5.205,435,2260,idle,none
614,5.193,702,3640,charging,none
536,5.193,659,2860,charging,none
586,5.185,510,2660,charging,none
507,5.189,620,3120,charging,none
449,5.201,431,2320,idle,none
437,5.201,488,2260,idle,none
555,5.197,535,3040,charging,none
676,5.197,544,2760,charging,none
434,5.201,433,2260,idle,none
438,5.201,438,2300,idle,none
508,5.205,468,2520,idle,none
506,5.197,535,2860,idle,none
539,5.197,610,2980,charging,none
544,5.193,570,2860,charging,none
541,5.193,507,3080,charging,none
691,5.189,718,2780,charging,none
434,5.201,459,2200,idle,none
806,5.193,548,2980,charging,none
437,5.205,445,2320,idle,none
621,5.193,532,2580,charging,none
430,5.201,428,2260,idle,none
439,5.201,440,2560,idle,none
738,5.193,504,2620,charging,none
509,5.201,440,2300,idle,none
540,5.193,501,3440,charging,none
651,5.181,542,2820,charging,none
436,5.201,436,2260,idle,none
436,5.193,475,3540,idle,none
601,5.189,538,3380,charging,none
435,5.205,436,2420,idle,none
472,5.205,442,2300,idle,none
648,5.185,529,2760,charging,none
514,5.197,535,2620,idle,none
516,5.197,523,2720,idle,none
511,5.197,512,2720,idle,none
497,5.185,652,3700,charging,none
560,5.181,538,2780,charging,none
458,5.201,471,2620,idle,none
539,5.193,528,2760,charging,none
675,5.189,637,2780,charging,none
439,5.201,437,2260,idle,none
460,5.205,435,2220,idle,none
500,5.197,531,2660,idle,none
509,5.197,577,2860,charging,none
509,5.197,503,2920,idle,none
435,5.201,435,2260,idle,none
502,5.197,561,3380,charging,none
617,5.193,688,3400,charging,none
534,5.189,603,3180,charging,none
505,5.189,589,3040,charging,none
638,5.189,595,2680,charging,none
430,5.201,435,2260,idle,none
470,5.201,470,2460,idle,none
504,5.197,500,2660,idle,none
468,5.201,438,2300,idle,none
499,5.197,510,2660,idle,none
435,5.205,462,2260,idle,none
655,5.197,537,2780,charging,none
509,5.197,505,2620,idle,none
423,5.201,463,2220,idle,none
633,5.185,655,2780,charging,none
434,5.201,432,2260,idle,none
504,5.197,514,2680,idle,none
441,5.201,437,2260,idle,none
510,5.197,510,2660,idle,none
630,5.189,742,2780,charging,none
654,5.177,708,3540,charging,none
516,5.193,513,2660,idle,none
434,5.201,432,2260,idle,none
621,5.181,541,2920,charging,none
461,5.201,435,2260,idle,none
693,5.173,645,3340,charging,none
881,5.181,521,2720,charging,none
435,5.201,435,2300,idle,none
541,5.197,553,3180,charging,none
436,5.201,442,2360,idle,none
497,5.197,507,2560,idle,none
433,5.201,440,2420,idle,none
656,5.193,570,2940,charging,none
505,5.197,506,2620,idle,none
509,5.197,506,2620,idle,none
708,5.193,501,3040,charging,none
680,5.189,539,2660,charging,none
510,5.197,509,2620,idle,none
510,5.197,514,2660,idle,none
482,5.201,484,2500,idle,none
521,5.197,587,2780,charging,none
460,5.205,434,2260,idle,none
654,5.177,536,2820,charging,none
703,5.189,536,2780,charging,none
563,5.193,494,3120,charging,none
513,5.197,510,2660,idle,none
531,5.197,526,2760,idle,none
652,5.185,649,4420,charging,none
434,5.201,433,2220,idle,none
615,5.189,610,3300,idle,none
519,5.189,586,3280,idle,none
541,5.197,597,3120,charging,none
623,5.189,638,3840,charging,none
429,5.205,434,2260,idle,none
514,5.197,510,2660,idle,none
785,5.193,512,2920,charging,none
424,5.205,455,2260,idle,none
584,5.181,551,2760,charging,none
446,5.201,447,2400,idle,none
464,5.201,432,2220,idle,none
435,5.205,434,2220,idle,none
462,5.205,435,2260,idle,none
646,5.185,869,4120,charging,none
529,5.189,632,3380,charging,none
461,5.201,423,2260,idle,none
470,5.197,461,2580,idle,none
614,5.189,650,3380,charging,none
433,5.205,432,2260,idle,none
433,5.201,434,2260,idle,none
441,5.201,434,2260,idle,none
496,5.197,506,2780,idle,none
839,5.185,538,2820,charging,none
505,5.193,539,3380,charging,none
626,5.181,547,2720,charging,none
434,5.201,435,2260,idle,none
433,5.201,435,2260,idle,none
540,5.197,673,3540,charging,none
507,5.197,504,2660,idle,none
598,5.193,725,3760,charging,none
525,5.197,515,2680,idle,none
442,5.205,445,2300,idle,none
467,5.197,467,2520,idle,none
615,5.189,876,4520,charging,none
612,5.197,537,3580,charging,none
431,5.201,456,2360,idle,none
650,5.197,494,2580,charging,none
544,5.181,537,2820,charging,none
521,5.197,650,3760,charging,none
737,5.197,584,2560,charging,none
519,5.197,519,2720,idle,none
541,5.197,633,2860,charging,none
438,5.201,442,2300,idle,none
533,5.197,509,2660,idle,none
577,5.193,801,4160,charging,none
444,5.201,456,2200,idle,none
435,5.201,468,2260,idle,none
536,5.197,603,3080,charging,none
523,5.197,509,2620,idle,none
491,5.201,435,2400,idle,none
436,5.201,436,2200,idle,none
480,5.201,424,2560,idle,none
539,5.197,674,2860,charging,none
670,5.189,536,2780,charging,none
439,5.201,514,2660,idle,none
770,5.185,672,3400,charging,none
607,5.189,651,3680,charging,none
477,5.197,505,2940,idle,none
579,5.189,606,2940,idle,none
505,5.197,508,2660,idle,none
505,5.197,467,2420,idle,none
509,5.201,509,2760,idle,none
438,5.201,439,2260,idle,none
528,5.197,509,2660,idle,none
508,5.201,507,2660,idle,none
439,5.205,428,2220,idle,none
535,5.197,534,2580,charging,none
550,5.181,539,2820,charging,none
433,5.201,426,2520,idle,none
641,5.189,718,3140,charging,none
523,5.197,576,3220,charging,none
540,5.193,494,2760,charging,none
431,5.201,428,2260,idle,none
461,5.205,434,2260,idle,none
458,5.201,439,2300,idle,none
620,5.185,549,2860,idle,none
434,5.201,435,2220,idle,none
431,5.201,429,2300,idle,none
431,5.201,446,2320,idle,none
635,5.193,672,3300,charging,none
513,5.197,516,2680,idle,none
552,5.197,509,3280,charging,none
656,5.185,541,2820,charging,none
433,5.201,461,2220,idle,none
465,5.201,444,2300,idle,none
670,5.189,658,2820,charging,none
533,5.193,516,3500,charging,none
729,5.177,539,2780,charging,none
505,5.197,503,2620,idle,none
534,5.197,500,2940,charging,none
452,5.201,435,2260,idle,none
517,5.197,557,2780,idle,none
647,5.197,497,2760,charging,none
712,5.181,560,2940,charging,none
664,5.189,610,3180,idle,none
643,5.189,540,2820,charging,none
431,5.201,447,2260,idle,none
591,5.177,566,2760,charging,none
548,5.193,661,3180,idle,none
440,5.205,440,2300,idle,none
537,5.193,650,3080,charging,none
526,5.197,526,2720,idle,none
433,5.205,435,2300,idle,none
461,5.205,425,2260,idle,none
433,5.201,434,2400,idle,none
434,5.201,468,2300,idle,none
460,5.201,438,2300,idle,none
564,5.201,442,2260,idle,none
697,5.189,563,2920,charging,none
462,5.205,434,2260,idle,none
509,5.197,540,2660,idle,none
538,5.197,578,3080,charging,none
587,5.189,539,2620,charging,none
532,5.197,493,2660,idle,none
425,5.201,437,2260,idle,none
679,5.1770000000000005,680,3500,idle,syn-flood
916,5.165,985,4580,idle,syn-flood
1021,5.157,985,5080,idle,syn-flood
1062,5.1530000000000005,1112,5340,idle,syn-flood
861,5.1690000000000005,751,4560,idle,syn-flood
991,5.157,1055,5340,idle,syn-flood
687,5.181,743,3960,idle,syn-flood
970,5.1610000000000005,907,4720,idle,syn-flood
978,5.1610000000000005,935,4880,idle,syn-flood
877,5.1610000000000005,939,4840,idle,syn-flood
910,5.165,975,5120,idle,syn-flood
961,5.1610000000000005,1019,4760,idle,syn-flood
970,5.165,922,5240,idle,syn-flood
958,5.165,923,5120,idle,syn-flood
562,5.1930000000000005,516,3220,idle,syn-flood
1078,5.1530000000000005,1027,5760,idle,syn-flood
1008,5.1610000000000005,1055,4880,idle,syn-flood
959,5.165,934,5180,idle,syn-flood
1054,5.1530000000000005,1057,5540,idle,syn-flood
996,5.165,945,4820,idle,syn-flood
679,5.1850000000000005,695,3380,idle,syn-flood
967,5.1610000000000005,920,5040,idle,syn-flood
987,5.1610000000000005,999,5580,idle,syn-flood
958,5.1610000000000005,1041,4780,idle,syn-flood
930,5.165,946,5040,idle,syn-flood
975,5.165,903,4920,idle,syn-flood
571,5.189,505,2880,idle,syn-flood
863,5.1690000000000005,933,4880,idle,syn-flood
969,5.157,951,4980,idle,syn-flood
1078,5.157,999,4880,idle,syn-flood
948,5.157,989,4820,idle,syn-flood
981,5.1610000000000005,916,5280,idle,syn-flood
1007,5.1610000000000005,967,5400,idle,syn-flood
648,5.1770000000000005,644,3440,idle,syn-flood
729,5.1690000000000005,902,3960,idle,syn-flood
1024,5.1530000000000005,1042,5540,idle,syn-flood
1033,5.1530000000000005,1045,5240,idle,syn-flood
634,5.1850000000000005,514,2680,idle,syn-flood
954,5.165,1058,5340,idle,syn-flood
821,5.173,730,3740,idle,syn-flood
1002,5.1610000000000005,1022,4880,idle,syn-flood
910,5.1690000000000005,899,4520,idle,syn-flood
1028,5.157,947,4720,idle,syn-flood
1052,5.165,988,5180,idle,syn-flood
1162,5.157,1088,5600,idle,syn-flood
1024,5.157,975,5080,idle,syn-flood
906,5.1690000000000005,939,5120,idle,syn-flood
944,5.157,906,5040,idle,syn-flood
893,5.1690000000000005,906,4100,idle,syn-flood
944,5.165,914,5180,idle,syn-flood
959,5.1610000000000005,991,5180,idle,syn-flood
919,5.1610000000000005,886,5180,idle,syn-flood
914,5.1610000000000005,883,4560,idle,syn-flood
997,5.157,941,5240,idle,syn-flood
940,5.1610000000000005,909,4820,idle,syn-flood
947,5.1610000000000005,993,4980,idle,syn-flood
910,5.1610000000000005,955,5120,idle,syn-flood
990,5.1610000000000005,951,4920,idle,syn-flood
550,5.189,677,3300,idle,syn-flood
1006,5.1610000000000005,924,4840,idle,syn-flood
905,5.173,898,5040,idle,syn-flood
515,5.1930000000000005,565,2680,idle,syn-flood
964,5.165,1102,5540,idle,syn-flood
954,5.1610000000000005,976,4940,idle,syn-flood
786,5.1770000000000005,678,4100,idle,syn-flood
654,5.181,740,3400,idle,syn-flood
1030,5.1610000000000005,973,5020,idle,syn-flood
973,5.165,1041,5280,idle,syn-flood
1059,5.157,1048,5300,idle,syn-flood
966,5.165,950,5180,idle,syn-flood
850,5.165,975,4920,idle,syn-flood
892,5.1690000000000005,940,5400,idle,syn-flood
615,5.181,617,3280,idle,syn-flood
1048,5.157,1024,5480,idle,syn-flood
971,5.1610000000000005,1070,5140,idle,syn-flood
1094,5.157,951,5300,idle,syn-flood
954,5.1610000000000005,980,4940,idle,syn-flood
1038,5.1610000000000005,877,5080,idle,syn-flood
899,5.1610000000000005,954,4720,idle,syn-flood
961,5.1610000000000005,906,4680,idle,syn-flood
1027,5.1610000000000005,926,4580,idle,syn-flood
874,5.1690000000000005,957,4820,idle,syn-flood
997,5.1610000000000005,987,5140,idle,syn-flood
998,5.165,877,5140,idle,syn-flood
1016,5.157,996,5900,idle,syn-flood
1078,5.157,929,5600,idle,syn-flood
916,5.165,938,4720,idle,syn-flood
998,5.1610000000000005,955,5340,idle,syn-flood
953,5.1610000000000005,1014,5480,idle,syn-flood
889,5.165,913,4940,idle,syn-flood
596,5.1850000000000005,589,3680,idle,syn-flood
1048,5.1530000000000005,1018,4620,idle,syn-flood
948,5.165,1081,4400,idle,syn-flood
1124,5.1610000000000005,999,4660,idle,syn-flood
1036,5.157,1029,5960,idle,syn-flood
1028,5.1610000000000005,987,5380,idle,syn-flood
1034,5.1610000000000005,911,5240,idle,syn-flood
989,5.1610000000000005,1035,5340,idle,syn-flood
